"","time","female","age","wage","ltime"
"1887",166,0,47,101.5,5.11198759078979
"1888",700,1,39,85.1999969482422,6.55108022689819
"1889",32,1,30,15.3000001907349,3.465735912323
"1890",399,0,44,63.7999992370605,5.9889612197876
"1891",75,1,28,33.2000007629395,4.31748819351196
"1892",62,0,38,58.2000007629395,4.12713432312012
"1893",336,0,46,46.9000015258789,5.81711101531982
"1894",242,1,46,44.4000015258789,5.48893785476685
"1895",91,1,28,54.5999984741211,4.51085948944092
"1896",1947,0,46,89.3000030517578,7.57404518127441
"1897",1311,0,40,65.3000030517578,7.1785454750061
"1898",42,0,42,54.0999984741211,3.7376697063446
"1899",93,0,36,137.800003051758,4.53259944915771
"1900",640,0,27,33.2000007629395,6.46146821975708
"1901",122,0,29,64.8000030517578,4.80402088165283
"1902",141,0,31,71.4000015258789,4.94876003265381
"1903",99,0,47,90.3000030517578,4.59511995315552
"1904",31,1,26,67.3000030517578,3.43398714065552
"1905",65,0,44,90.3000030517578,4.17438745498657
"1906",24,0,30,132.100006103516,3.178053855896
"1907",1487,1,28,76,7.30451583862305
"1908",226,0,26,71.9000015258789,5.42053508758545
"1909",393,1,42,76.5,5.97380971908569
"1910",660,1,33,63.7999992370605,6.4922399520874
"1911",1645,1,32,0,7.40549564361572
"1912",250,0,40,48.5,5.52146100997925
"1913",52,1,36,37.7999992370605,3.95124363899231
"1914",1246,0,47,91.3000030517578,7.12769365310669
"1915",336,1,48,31.6000003814697,5.81711101531982
"1916",170,1,46,54.0999984741211,5.13579845428467
"1917",91,0,46,37.2000007629395,4.51085948944092
"1918",88,1,43,25.5,4.47733688354492
"1919",1612,0,30,78.0999984741211,7.38523101806641
"1920",32,1,42,85.6999969482422,3.465735912323
"1921",496,1,30,52,6.20657587051392
"1922",550,1,33,26,6.30991840362549
"1923",397,0,37,69.9000015258789,5.98393630981445
"1924",38,0,30,109.199996948242,3.63758611679077
"1925",531,0,35,63.7999992370605,6.27476215362549
"1926",1035,1,45,73.5,6.94215679168701
"1927",153,1,29,59.7000007629395,5.03043794631958
"1928",244,1,30,91.3000030517578,5.49716806411743
"1929",592,1,37,71.4000015258789,6.38350677490234
"1930",1674,0,30,134.199996948242,7.42297124862671
"1931",1745,1,49,72.4000015258789,7.46450996398926
"1932",512,1,29,53.0999984741211,6.2383246421814
"1933",550,0,28,84.1999969482422,6.30991840362549
"1934",854,1,35,73.5,6.74993133544922
"1935",1006,1,28,0,6.91373729705811
"1936",1188,1,26,54.5999984741211,7.08002662658691
"1937",199,1,43,20.8999996185303,5.29330492019653
"1938",52,0,45,60.7000007629395,3.95124363899231
"1939",267,0,26,67.3000030517578,5.58724880218506
"1940",153,0,29,64.8000030517578,5.03043794631958
"1941",28,1,45,65.3000030517578,3.33220458030701
"1942",20,0,43,62.2000007629395,2.99573230743408
"1943",715,1,46,29.6000003814697,6.57228231430054
"1944",46,0,47,71.4000015258789,3.82864141464233
"1945",8,0,43,74.5,2.0794415473938
"1946",882,1,45,34.7000007629395,6.78219223022461
"1947",196,1,31,77,5.27811479568481
"1948",31,1,43,94.4000015258789,3.43398714065552
"1949",201,1,39,23,5.30330467224121
"1950",460,0,34,62.7999992370605,6.13122653961182
"1951",42,0,29,17.8999996185303,3.7376697063446
"1952",93,0,33,52.5999984741211,4.53259944915771
"1953",14,0,29,61.7000007629395,2.63905739784241
"1954",55,1,33,66.8000030517578,4.00733327865601
"1955",1186,1,47,66.3000030517578,7.07834148406982
"1956",169,1,33,0,5.12989854812622
"1957",133,1,49,60.2000007629395,4.8903489112854
"1958",183,0,26,77.5999984741211,5.20948600769043
"1959",39,1,27,19.8999996185303,3.66356158256531
"1960",612,1,26,99.5,6.41673231124878
"1961",649,0,26,61.2000007629395,6.47543287277222
"1962",458,0,48,86.6999969482422,6.12686920166016
"1963",93,0,47,204.100006103516,4.53259944915771
"1964",616,0,39,68.9000015258789,6.42324686050415
"1965",32,1,34,204.100006103516,3.465735912323
"1966",110,0,29,83.1999969482422,4.70048046112061
"1967",655,1,42,44.9000015258789,6.48463535308838
"1968",14,0,45,58.2000007629395,2.63905739784241
"1969",930,1,38,74,6.8351845741272
"1970",155,0,45,54.0999984741211,5.0434250831604
"1971",216,0,41,84.1999969482422,5.37527847290039
"1972",855,0,41,0,6.75110149383545
"1973",276,0,38,61.7000007629395,5.62040090560913
"1974",115,0,46,68.4000015258789,4.74493217468262
"1975",305,0,47,75.5,5.72031164169312
"1976",29,1,39,29.6000003814697,3.36729574203491
"1977",553,0,38,66.3000030517578,6.31535816192627
"1978",29,1,28,46.9000015258789,3.36729574203491
"1979",638,1,29,48.5,6.45833826065063
"1980",124,0,41,91.3000030517578,4.82028150558472
"1981",704,1,33,0,6.55677843093872
"1982",1629,0,35,0,7.39572143554688
"1983",336,1,30,87.8000030517578,5.81711101531982
"1984",60,0,34,93.9000015258789,4.09434461593628
"1985",154,1,33,77,5.03695249557495
"1986",245,0,36,103.099998474121,5.5012583732605
"1987",1131,0,40,128.100006103516,7.0308575630188
"1988",8,0,28,32.0999984741211,2.0794415473938
"1989",325,0,30,65.8000030517578,5.78382539749146
"1990",39,0,31,17.2999992370605,3.66356158256531
"1991",429,0,40,132.100006103516,6.06145715713501
"1992",107,0,45,41.7999992370605,4.67282867431641
"1993",146,0,42,73,4.98360681533813
"1994",168,0,35,49.5,5.12396383285522
"1995",85,0,49,108.699996948242,4.44265127182007
"1996",1978,0,49,67.3000030517578,7.58984136581421
"1997",60,0,26,0.5,4.09434461593628
"1998",111,0,27,75.5,4.70953035354614
"1999",74,1,33,78.0999984741211,4.30406522750854
"2000",519,0,31,65.8000030517578,6.25190401077271
"2001",371,1,37,50.5,5.91620206832886
"2002",23,0,30,67.3000030517578,3.13549423217773
"2003",1825,1,44,105.099998474121,7.50933504104614
"2004",1339,1,29,0,7.19967842102051
"2005",1143,1,47,31.6000003814697,7.04141187667847
"2006",533,0,44,0,6.27852153778076
"2007",215,1,34,17.2999992370605,5.37063789367676
"2008",383,1,27,0,5.94803476333618
"2009",136,0,45,0,4.91265487670898
"2010",99,0,38,100.5,4.59511995315552
"2011",34,0,37,77,3.52636051177979
"2012",731,1,45,82.0999984741211,6.59441328048706
"2013",103,0,28,83.1999969482422,4.63472890853882
"2014",61,0,33,41.7999992370605,4.11087369918823
"2015",396,1,33,0,5.98141431808472
"2016",28,0,29,89.8000030517578,3.33220458030701
"2017",71,0,38,69.4000015258789,4.26268005371094
"2018",60,1,45,34.2000007629395,4.09434461593628
"2019",2160,0,47,0,7.67786359786987
"2020",93,0,31,62.2000007629395,4.53259944915771
"2021",17,0,26,84.1999969482422,2.83321332931519
"2022",439,0,32,77.5999984741211,6.08449935913086
"2023",780,0,33,112.199996948242,6.65929412841797
"2024",1067,1,34,20.3999996185303,6.97260618209839
"2025",187,0,36,76.5,5.23110866546631
"2026",1247,0,49,131.100006103516,7.12849617004395
"2027",398,0,41,68.9000015258789,5.98645210266113
"2028",56,0,49,65.3000030517578,4.02535152435303
"2029",1826,0,45,112.800003051758,7.50988292694092
"2030",24,0,31,79.5999984741211,3.178053855896
"2031",184,0,33,52.5999984741211,5.21493577957153
"2032",93,0,29,77.5999984741211,4.53259944915771
"2033",61,0,29,92.9000015258789,4.11087369918823
"2034",366,1,37,92.3000030517578,5.90263319015503
"2035",1123,1,33,50.5,7.02375888824463
"2036",39,0,32,61.2000007629395,3.66356158256531
"2037",912,1,40,83.1999969482422,6.81563997268677
"2038",171,0,43,55.5999984741211,5.14166355133057
"2039",1058,0,38,0,6.96413564682007
"2040",245,0,31,87.8000030517578,5.5012583732605
"2041",776,1,47,40.7999992370605,6.65415239334106
"2042",26,0,30,74,3.25809645652771
"2043",7,0,26,83.6999969482422,1.94591009616852
"2044",305,0,28,55.5999984741211,5.72031164169312
"2045",1333,1,27,38.7999992370605,7.19518709182739
"2046",367,1,31,57.0999984741211,5.90536165237427
"2047",93,1,28,79.0999984741211,4.53259944915771
"2048",56,0,30,95.4000015258789,4.02535152435303
"2049",45,0,28,50,3.80666255950928
"2050",19,1,28,32.0999984741211,2.94443893432617
"2051",34,0,28,70.4000015258789,3.52636051177979
"2052",364,1,30,0,5.89715385437012
"2053",40,0,44,109.199996948242,3.68887948989868
"2054",91,0,31,100,4.51085948944092
"2055",366,0,28,76.5,5.90263319015503
"2056",162,0,43,60.2000007629395,5.08759641647339
"2057",56,0,31,86.6999969482422,4.02535152435303
"2058",208,0,31,51,5.33753824234009
"2059",117,0,37,134.199996948242,4.76217412948608
"2060",691,0,46,98,6.53813982009888
"2061",27,1,34,35.7000007629395,3.29583692550659
"2062",577,0,33,61.2000007629395,6.35784244537354
"2063",456,1,36,34.2000007629395,6.12249279022217
"2064",576,0,30,0,6.35610771179199
"2065",72,0,32,91.3000030517578,4.27666616439819
"2066",105,0,26,91.3000030517578,4.65396022796631
"2067",227,0,39,137.800003051758,5.42495012283325
"2068",731,0,29,64.3000030517578,6.59441328048706
"2069",61,0,42,88.8000030517578,4.11087369918823
"2070",1553,0,31,0,7.3479437828064
"2071",31,0,38,48.5,3.43398714065552
"2072",517,1,35,77,6.24804306030273
"2073",31,0,38,0,3.43398714065552
"2074",182,0,26,56.5999984741211,5.20400667190552
"2075",260,0,26,55.0999984741211,5.56068181991577
"2076",110,0,30,93.9000015258789,4.70048046112061
"2077",415,1,26,57.0999984741211,6.02827835083008
"2078",95,0,29,101.5,4.55387687683105
"2079",60,1,43,26.5,4.09434461593628
"2080",202,0,27,91.8000030517578,5.30826759338379
"2081",93,0,38,72.4000015258789,4.53259944915771
"2082",192,0,27,56.0999984741211,5.25749540328979
"2083",166,1,27,48.5,5.11198759078979
"2084",144,0,38,86.1999969482422,4.96981334686279
"2085",74,0,31,114.300003051758,4.30406522750854
"2086",244,0,32,96.9000015258789,5.49716806411743
"2087",32,0,41,133.699996948242,3.465735912323
"2088",29,1,41,40.7999992370605,3.36729574203491
"2089",364,0,35,101,5.89715385437012
"2090",25,0,29,69.9000015258789,3.21887588500977
"2091",56,1,47,60.7000007629395,4.02535152435303
"2092",364,0,37,58.7000007629395,5.89715385437012
"2093",588,1,35,0,6.37672710418701
"2094",92,1,46,52.5999984741211,4.52178859710693
"2095",428,0,37,204.100006103516,6.05912303924561
"2096",684,0,38,74.5,6.52795791625977
"2097",109,1,29,0,4.6913480758667
"2098",2009,0,33,0,7.60539245605469
"2099",10,0,46,60.2000007629395,2.30258512496948
"2100",1005,0,32,61.7000007629395,6.91274261474609
"2101",36,0,31,62.7999992370605,3.58351898193359
"2102",1136,0,49,125,7.03526878356934
"2103",573,0,48,104.599998474121,6.35088586807251
"2104",341,0,26,45.9000015258789,5.83188247680664
"2105",165,1,26,36.7000007629395,5.1059455871582
"2106",33,0,33,62.7999992370605,3.49650764465332
"2107",155,1,30,81.5999984741211,5.0434250831604
"2108",1066,1,45,65.8000030517578,6.97166872024536
"2109",37,1,43,52,3.61091780662537
"2110",80,0,29,108.199996948242,4.38202667236328
"2111",882,0,44,0,6.78219223022461
"2112",640,0,31,0,6.46146821975708
"2113",23,0,45,71.9000015258789,3.13549423217773
"2114",694,0,38,68.9000015258789,6.54247188568115
"2115",290,1,32,20.8999996185303,5.66988086700439
"2116",715,1,35,42.9000015258789,6.57228231430054
"2117",1445,1,39,53.5999984741211,7.27586460113525
"2118",923,1,30,0,6.82762908935547
"2119",12,0,26,67.3000030517578,2.4849066734314
"2120",137,0,29,65.8000030517578,4.91998100280762
"2121",123,1,27,35.7000007629395,4.81218433380127
"2122",1492,1,43,0,7.3078727722168
"2123",91,0,49,108.199996948242,4.51085948944092
"2124",52,1,32,43.4000015258789,3.95124363899231
"2125",974,0,38,62.2000007629395,6.88141107559204
"2126",32,1,45,20.3999996185303,3.465735912323
"2127",274,0,28,71.4000015258789,5.61312818527222
"2128",525,0,41,13.3000001907349,6.26339817047119
"2129",335,0,35,88.8000030517578,5.8141303062439
"2130",52,0,42,68.9000015258789,3.95124363899231
"2131",43,0,45,91.3000030517578,3.76120018959045
"2132",57,0,41,0,4.04305124282837
"2133",31,0,31,80.5999984741211,3.43398714065552
"2134",293,0,32,69.9000015258789,5.68017244338989
"2135",244,0,45,67.9000015258789,5.49716806411743
"2136",572,1,47,50.5,6.34913921356201
"2137",145,0,30,57.0999984741211,4.97673368453979
"2138",1143,0,26,0,7.04141187667847
"2139",172,0,37,204.100006103516,5.14749431610107
"2140",185,1,39,96.9000015258789,5.22035598754883
"2141",224,0,41,76.5,5.41164588928223
"2142",325,1,45,23.5,5.78382539749146
"2143",103,0,31,76,4.63472890853882
"2144",384,1,41,0,5.95064258575439
"2145",1400,1,42,91.8000030517578,7.24422740936279
"2146",243,1,32,65.3000030517578,5.49306154251099
"2147",427,0,44,49.5,6.05678415298462
"2148",299,0,29,77,5.70044374465942
"2149",179,0,39,35.2000007629395,5.18738603591919
"2150",428,0,45,133.699996948242,6.05912303924561
"2151",336,0,28,73.5,5.81711101531982
"2152",389,1,30,28.1000003814697,5.96357917785645
"2153",100,0,29,49.5,4.60517024993896
"2154",1947,0,28,45.9000015258789,7.57404518127441
"2155",274,1,41,77.5999984741211,5.61312818527222
"2156",77,0,31,98,4.34380531311035
"2157",55,0,41,78.5999984741211,4.00733327865601
"2158",32,0,49,35.2000007629395,3.465735912323
"2159",1133,1,26,38.2999992370605,7.03262424468994
"2160",364,1,31,67.9000015258789,5.89715385437012
"2161",269,1,29,40.2999992370605,5.59471130371094
"2162",579,1,43,0,6.36130237579346
"2163",990,0,43,103.599998474121,6.897705078125
"2164",611,0,36,45.9000015258789,6.41509675979614
"2165",106,1,29,76.5,4.66343927383423
"2166",106,0,33,108.199996948242,4.66343927383423
"2167",49,0,32,39.7999992370605,3.89182019233704
"2168",1233,1,46,77.5999984741211,7.11720561981201
"2169",209,0,35,46.4000015258789,5.34233427047729
"2170",183,0,49,137.800003051758,5.20948600769043
"2171",247,0,40,33.7000007629395,5.50938844680786
"2172",93,0,36,62.2000007629395,4.53259944915771
"2173",91,1,28,81.0999984741211,4.51085948944092
"2174",16,0,37,120.900001525879,2.7725887298584
"2175",892,0,34,35.2000007629395,6.79346609115601
"2176",649,0,34,49,6.47543287277222
"2177",90,0,31,102,4.49980974197388
"2178",93,1,38,74.5,4.53259944915771
"2179",244,1,26,41.2999992370605,5.49716806411743
"2180",139,0,30,34.2000007629395,4.93447399139404
"2181",215,0,28,130.600006103516,5.37063789367676
"2182",1371,0,34,79.5999984741211,7.22329568862915
"2183",32,0,35,0,3.465735912323
"2184",136,0,31,70.9000015258789,4.91265487670898
"2185",152,1,33,105.599998474121,5.02388048171997
"2186",353,0,33,102.599998474121,5.86646795272827
"2187",21,1,29,0,3.04452252388
"2188",63,1,31,35.7000007629395,4.14313459396362
"2189",32,0,33,204.100006103516,3.465735912323
"2190",396,0,40,122.400001525879,5.98141431808472
"2191",647,0,49,84.1999969482422,6.47234630584717
"2192",124,0,44,96.4000015258789,4.82028150558472
"2193",1583,0,30,55.5999984741211,7.3670768737793
"2194",1460,0,27,46.4000015258789,7.28619194030762
"2195",120,1,26,46.9000015258789,4.78749179840088
"2196",60,0,31,87.1999969482422,4.09434461593628
"2197",553,0,47,27.6000003814697,6.31535816192627
"2198",1892,1,33,46.9000015258789,7.5453896522522
"2199",1001,0,29,58.2000007629395,6.90875482559204
"2200",412,0,38,43.9000015258789,6.02102327346802
"2201",548,1,38,71.9000015258789,6.30627536773682
"2202",770,0,41,0,6.64639043807983
"2203",276,0,26,57.0999984741211,5.62040090560913
"2204",32,0,36,78.5999984741211,3.465735912323
"2205",278,1,32,41.7999992370605,5.62762117385864
"2206",41,1,30,40.2999992370605,3.71357202529907
"2207",171,0,33,85.6999969482422,5.14166355133057
"2208",366,0,49,76.5,5.90263319015503
"2209",673,0,33,75.5,6.51174545288086
"2210",753,0,44,0,6.62406539916992
"2211",99,0,28,61.2000007629395,4.59511995315552
"2212",997,0,44,70.4000015258789,6.90475082397461
"2213",93,1,32,104.599998474121,4.53259944915771
"2214",1642,1,37,0,7.40367031097412
"2215",396,0,30,0,5.98141431808472
"2216",193,0,31,70.4000015258789,5.26269006729126
"2217",1883,1,29,0,7.54062175750732
"2218",1327,0,29,65.8000030517578,7.19067621231079
"2219",97,0,32,96.4000015258789,4.57471084594727
"2220",365,0,34,82.0999984741211,5.89989757537842
"2221",731,1,31,0,6.59441328048706
"2222",85,0,28,64.8000030517578,4.44265127182007
"2223",11,0,29,57.7000007629395,2.39789533615112
"2224",1825,1,26,0,7.50933504104614
"2225",38,1,39,47.4000015258789,3.63758611679077
"2226",138,1,38,63.7999992370605,4.92725372314453
"2227",366,0,46,133.699996948242,5.90263319015503
"2228",762,1,28,75,6.63594675064087
"2229",154,0,33,103.099998474121,5.03695249557495
"2230",78,0,30,94.9000015258789,4.35670900344849
"2231",11,0,29,65.3000030517578,2.39789533615112
"2232",93,1,28,106.599998474121,4.53259944915771
"2233",26,1,26,73,3.25809645652771
"2234",168,0,46,97.4000015258789,5.12396383285522
"2235",929,1,47,57.0999984741211,6.83410882949829
"2236",152,1,28,52,5.02388048171997
"2237",46,0,40,90.8000030517578,3.82864141464233
"2238",32,0,41,82.6999969482422,3.465735912323
"2239",254,0,32,57.7000007629395,5.53733444213867
"2240",375,0,33,67.9000015258789,5.92692613601685
"2241",1339,1,29,82.0999984741211,7.19967842102051
"2242",28,0,32,60.2000007629395,3.33220458030701
"2243",34,0,32,65.3000030517578,3.52636051177979
"2244",30,0,34,52.5999984741211,3.40119743347168
"2245",547,1,31,0,6.30444860458374
"2246",486,1,26,43.4000015258789,6.18620872497559
"2247",66,0,43,74,4.18965482711792
"2248",547,0,37,89.3000030517578,6.30444860458374
"2249",1065,1,27,0,6.97073030471802
"2250",728,1,30,0,6.59030103683472
"2251",47,1,36,91.8000030517578,3.85014748573303
"2252",32,0,33,91.3000030517578,3.465735912323
"2253",832,0,34,65.3000030517578,6.72383260726929
"2254",33,0,27,70.9000015258789,3.49650764465332
"2255",731,1,30,0,6.59441328048706
"2256",144,1,35,41.7999992370605,4.96981334686279
"2257",29,0,27,68.9000015258789,3.36729574203491
"2258",183,1,29,56.0999984741211,5.20948600769043
"2259",632,0,44,94.9000015258789,6.44888925552368
"2260",123,1,26,51.5,4.81218433380127
"2261",336,1,47,33.2000007629395,5.81711101531982
"2262",1552,1,47,57.0999984741211,7.34729957580566
"2263",1514,1,33,89.3000030517578,7.32251024246216
"2264",212,1,47,75,5.35658645629883
"2265",621,0,26,59.2000007629395,6.43133115768433
"2266",2039,0,48,27,7.62021493911743
"2267",64,0,45,55.0999984741211,4.1588830947876
"2268",986,0,44,93.9000015258789,6.8936562538147
"2269",227,1,49,118.900001525879,5.42495012283325
"2270",336,0,38,0,5.81711101531982
"2271",1551,0,32,0,7.34665536880493
"2272",1796,0,38,50,7.49331712722778
"2273",867,1,26,56.5999984741211,6.76503896713257
"2274",104,0,32,92.9000015258789,4.64439105987549
"2275",117,0,27,74,4.76217412948608
"2276",188,0,29,48,5.23644208908081
